MUNICIPIO,FECHA,MES,TOTAL DE MUJERES VICTIMAS DE VIOLENCIA DE GENERO ATENDIDAS,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE MEDIDAS DE PROTECCION,MEDIDA DE PROTECCION ACEPTADA,MEDIDA DE PROTECCION RECHAZADA,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE ORDENES DE PROTECCION,ORDEN DE PROTECCION ACEPTADA,ORDEN DE PROTECCION RECHAZADA
Tala,2021,Julio,2,0,0,0,0,0,0
Tala,2021,Agosto,2,0,0,0,0,0,0
Tala,2019,Enero,1,0,0,0,0,0,0
Tala,2019,Febrero,3,0,0,0,0,0,0
Tala,2019,Marzo,4,3,3,0,0,0,0
Tala,2019,Abril,8,7,7,0,0,0,0
Tala,2019,Mayo,13,10,10,0,0,0,0
Tala,2019,Junio,2,2,2,0,0,0,0
Tala,2019,Julio,13,12,12,0,0,0,0
Tala,2019,Agosto,11,9,9,0,0,0,0
Tala,2019,Septiembre,5,4,4,0,0,0,0
Tala,2019,Octubre,12,10,10,0,0,0,0
Tala,2019,Noviembre,11,11,11,0,0,0,0
Tala,2019,Diciembre,4,3,3,0,0,0,0
Tala,2020,Enero,0,0,0,0,0,0,0
Tala,2020,Febrero,2,1,1,0,0,0,0
Tala,2020,Marzo,1,0,0,0,0,0,0
Tala,2020,Abril,0,0,0,0,0,0,0
Tala,2020,Mayo,2,0,0,0,0,0,0
Tala,2020,Junio,3,0,0,0,0,0,0
Tala,2020,Julio,1,0,0,0,0,0,0
Tala,2020,Agosto,0,0,0,0,0,0,0
Tala,2020,Septiembre,4,0,0,0,0,0,0
Tala,2020,Octubre,2,0,0,0,0,0,0
Tala,2020,Noviembre,1,0,0,0,0,0,0
Tala,2020,Diciembre,1,0,0,0,0,0,0
Talpa de Allende,2021,Enero,3,3,3,0,0,0,0
Talpa de Allende,2021,Febrero,5,5,5,0,0,0,0
Talpa de Allende,2021,Marzo,4,3,3,0,0,0,0
Talpa de Allende,2021,Abril,5,2,2,0,0,0,0
Talpa de Allende,2021,Mayo,3,2,2,0,0,0,0
Talpa de Allende,2021,Junio,7,5,5,0,0,0,0
Talpa de Allende,2021,Julio,4,3,3,0,0,0,0
Talpa de Allende,2021,Agosto,5,5,5,0,0,0,0
Talpa de Allende,2019,Enero,2,2,2,0,0,0,0
Talpa de Allende,2019,Febrero,1,1,1,0,0,0,0
Talpa de Allende,2019,Marzo,3,3,3,0,0,0,0
Talpa de Allende,2019,Abril,4,4,4,0,0,0,0
Talpa de Allende,2019,Mayo,7,4,4,0,0,0,0
Talpa de Allende,2019,Junio,6,3,3,0,0,0,0
Talpa de Allende,2019,Julio,2,1,1,0,0,0,0
Talpa de Allende,2019,Agosto,4,1,1,0,0,0,0
Talpa de Allende,2019,Septiembre,3,1,1,0,0,0,0
Talpa de Allende,2019,Octubre,2,2,2,0,0,0,0
Talpa de Allende,2019,Noviembre,2,2,2,0,0,0,0
Talpa de Allende,2019,Diciembre,1,1,1,0,0,0,0
Talpa de Allende,2020,Enero,12,0,0,0,0,0,0
Talpa de Allende,2020,Febrero,0,0,0,0,0,0,0
Talpa de Allende,2020,Marzo,3,0,0,0,0,0,0
Talpa de Allende,2020,Abril,9,0,0,0,0,0,0
Talpa de Allende,2020,Mayo,13,0,0,0,0,0,0
Talpa de Allende,2020,Junio,7,0,0,0,0,0,0
Talpa de Allende,2020,Julio,9,0,0,0,0,0,0
Talpa de Allende,2020,Agosto,12,0,0,0,0,0,0
Talpa de Allende,2020,Septiembre,3,0,0,0,0,0,0
Talpa de Allende,2020,Octubre,3,0,0,0,0,0,0
Talpa de Allende,2020,Noviembre,6,0,0,0,0,0,0
Talpa de Allende,2020,Diciembre,0,0,0,0,0,0,0
Tamazula de Gordiano,2021,Enero,2,2,2,0,0,0,0
Tamazula de Gordiano,2021,Febrero,3,1,1,0,0,0,0
Tamazula de Gordiano,2021,Marzo,0,0,0,0,0,0,0
Tamazula de Gordiano,2021,Abril,3,1,1,0,0,0,0
Tamazula de Gordiano,2021,Mayo,2,1,1,0,0,0,0
Tamazula de Gordiano,2021,Junio,2,0,0,0,0,0,0
Tamazula de Gordiano,2021,Julio,1,1,1,0,0,0,0
Tamazula de Gordiano,2021,Agosto,2,2,2,0,0,0,0
Tamazula de Gordiano,2019,Enero,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Febrero,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Marzo,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Abril,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Mayo,1,1,1,0,0,0,0
Tamazula de Gordiano,2019,Junio,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Julio,2,2,2,0,0,0,0
Tamazula de Gordiano,2019,Agosto,2,2,2,0,0,0,0
Tamazula de Gordiano,2019,Septiembre,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Octubre,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Noviembre,0,0,0,0,0,0,0
Tamazula de Gordiano,2019,Diciembre,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Enero,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Febrero,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Marzo,1,0,0,0,0,0,0
Tamazula de Gordiano,2020,Abril,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Mayo,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Junio,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Julio,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Agosto,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Septiembre,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Octubre,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Noviembre,0,0,0,0,0,0,0
Tamazula de Gordiano,2020,Diciembre,0,0,0,0,0,0,0
Tapalpa,2021,Enero,2,1,1,0,0,0,0
Tapalpa,2021,Febrero,2,0,0,0,0,0,0
Tapalpa,2021,Marzo,0,0,0,0,0,0,0
Tapalpa,2021,Abril,3,1,1,0,0,0,0
Tapalpa,2021,Mayo,2,2,2,0,0,0,0
Tapalpa,2021,Junio,2,1,1,0,0,0,0
Tapalpa,2021,Julio,0,0,0,0,0,0,0
Tapalpa,2021,Agosto,1,0,0,0,0,0,0
Tapalpa,2019,Enero,0,0,0,0,0,0,0
Tapalpa,2019,Febrero,0,0,0,0,0,0,0
Tapalpa,2019,Marzo,0,0,0,0,0,0,0
Tapalpa,2019,Abril,2,2,2,0,0,0,0
Tapalpa,2019,Mayo,1,1,1,0,0,0,0
Tapalpa,2019,Junio,0,0,0,0,0,0,0
Tapalpa,2019,Julio,1,1,1,0,0,0,0
Tapalpa,2019,Agosto,1,1,1,0,0,0,0
Tapalpa,2019,Septiembre,1,0,0,0,0,0,0
Tapalpa,2019,Octubre,2,1,1,0,0,0,0
Tapalpa,2019,Noviembre,0,0,0,0,0,0,0
Tapalpa,2019,Diciembre,0,0,0,0,0,0,0
Tapalpa,2020,Enero,0,0,0,0,0,0,0
Tapalpa,2020,Febrero,0,0,0,0,0,0,0
Tapalpa,2020,Marzo,0,0,0,0,0,0,0
Tapalpa,2020,Abril,0,0,0,0,0,0,0
Tapalpa,2020,Mayo,0,0,0,0,0,0,0
Tapalpa,2020,Junio,0,0,0,0,0,0,0
Tapalpa,2020,Julio,0,0,0,0,0,0,0
Tapalpa,2020,Agosto,0,0,0,0,0,0,0
Tapalpa,2020,Septiembre,1,0,0,0,0,0,0
Tapalpa,2020,Octubre,0,0,0,0,0,0,0
Tapalpa,2020,Noviembre,0,0,0,0,0,0,0
Tapalpa,2020,Diciembre,0,0,0,0,0,0,0
Tecalitlán,2021,Enero,1,0,0,0,0,0,0
Tecalitlán,2021,Febrero,0,0,0,0,0,0,0
Tecalitlán,2021,Marzo,0,0,0,0,0,0,0
Tecalitlán,2021,Abril,1,0,0,0,0,0,0
Tecalitlán,2021,Mayo,0,0,0,0,0,0,0
Tecalitlán,2021,Junio,0,0,0,0,0,0,0
Tecalitlán,2021,Julio,0,0,0,0,0,0,0
Tecalitlán,2021,Agosto,0,0,0,0,0,0,0
Tecalitlán,2019,Enero,1,1,1,0,0,0,0
Tecalitlán,2019,Febrero,0,0,0,0,0,0,0
Tecalitlán,2019,Marzo,0,0,0,0,0,0,0
Tecalitlán,2019,Abril,0,0,0,0,0,0,0
Tecalitlán,2019,Mayo,0,0,0,0,0,0,0
Tecalitlán,2019,Junio,0,0,0,0,0,0,0
Tecalitlán,2019,Julio,0,0,0,0,0,0,0
Tecalitlán,2019,Agosto,1,1,1,0,0,0,0
Tecalitlán,2019,Septiembre,0,0,0,0,0,0,0
Tecalitlán,2019,Octubre,0,0,0,0,0,0,0
Tecalitlán,2019,Noviembre,4,4,4,0,0,0,0
Tecalitlán,2019,Diciembre,2,2,2,0,0,0,0
Tecalitlán,2020,Enero,0,0,0,0,0,0,0
Tecalitlán,2020,Febrero,0,0,0,0,0,0,0
Tecalitlán,2020,Marzo,0,0,0,0,0,0,0
Tecalitlán,2020,Abril,0,0,0,0,0,0,0
Tecalitlán,2020,Mayo,0,0,0,0,0,0,0
Tecalitlán,2020,Junio,0,0,0,0,0,0,0
Tecalitlán,2020,Julio,0,0,0,0,0,0,0
Tecalitlán,2020,Agosto,0,0,0,0,0,0,0
Tecalitlán,2020,Septiembre,0,0,0,0,0,0,0
Tecalitlán,2020,Octubre,0,0,0,0,0,0,0
Tecalitlán,2020,Noviembre,0,0,0,0,0,0,0
Tecalitlán,2020,Diciembre,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Enero,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Febrero,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Marzo,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Abril,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Mayo,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Junio,0,0,0,0,0,0,0
Techaluta de Montenegro,2021,Julio,1,0,0,0,0,0,0
Techaluta de Montenegro,2021,Agosto,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Enero,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Febrero,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Marzo,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Abril,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Mayo,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Junio,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Julio,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Agosto,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Septiembre,1,1,1,0,0,0,0
Techaluta de Montenegro,2019,Octubre,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Noviembre,0,0,0,0,0,0,0
Techaluta de Montenegro,2019,Diciembre,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Enero,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Febrero,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Marzo,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Abril,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Mayo,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Junio,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Julio,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Agosto,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Septiembre,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Octubre,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Noviembre,0,0,0,0,0,0,0
Techaluta de Montenegro,2020,Diciembre,0,0,0,0,0,0,0
Tecolotlán,2021,Enero,0,0,0,0,0,0,0
Tecolotlán,2021,Febrero,1,0,0,0,0,0,0
Tecolotlán,2021,Marzo,4,3,3,0,0,0,0
Tecolotlán,2021,Abril,3,3,3,0,0,0,0
Tecolotlán,2021,Mayo,1,1,1,0,0,0,0
Tecolotlán,2021,Junio,3,3,3,0,0,0,0
Tecolotlán,2021,Julio,5,5,5,0,0,0,0
Tecolotlán,2021,Agosto,3,3,3,0,0,0,0
Tecolotlán,2019,Enero,3,2,2,0,0,0,0
Tecolotlán,2019,Febrero,0,0,0,0,0,0,0
Tecolotlán,2019,Marzo,0,0,0,0,0,0,0
Tecolotlán,2019,Abril,0,0,0,0,0,0,0
Tecolotlán,2019,Mayo,0,0,0,0,0,0,0
Tecolotlán,2019,Junio,1,1,1,0,0,0,0
Tecolotlán,2019,Julio,0,0,0,0,0,0,0
Tecolotlán,2019,Agosto,1,1,1,0,0,0,0
Tecolotlán,2019,Septiembre,3,3,3,0,0,0,0
Tecolotlán,2019,Octubre,0,0,0,0,0,0,0
Tecolotlán,2019,Noviembre,3,3,3,0,0,0,0
Tecolotlán,2019,Diciembre,2,2,2,0,0,0,0
Tecolotlán,2020,Enero,3,0,0,0,0,0,0
Tecolotlán,2020,Febrero,4,0,0,0,0,0,0
Tecolotlán,2020,Marzo,3,0,0,0,0,0,0
Tecolotlán,2020,Abril,2,0,0,0,0,0,0
Tecolotlán,2020,Mayo,4,0,0,0,0,0,0
Tecolotlán,2020,Junio,1,0,0,0,0,0,0
Tecolotlán,2020,Julio,3,0,0,0,0,0,0
Tecolotlán,2020,Agosto,0,0,0,0,0,0,0
Tecolotlán,2020,Septiembre,0,0,0,0,0,0,0
Tecolotlán,2020,Octubre,0,0,0,0,0,0,0
Tecolotlán,2020,Noviembre,0,0,0,0,0,0,0
Tecolotlán,2020,Diciembre,1,0,0,0,0,0,0
Tenamaxtlán,2021,Enero,0,0,0,0,0,0,0
Tenamaxtlán,2021,Febrero,3,3,3,0,0,0,0
Tenamaxtlán,2021,Marzo,2,2,2,0,0,0,0
Tenamaxtlán,2021,Abril,2,1,1,0,0,0,0
Tenamaxtlán,2021,Mayo,2,1,1,0,0,0,0
Tenamaxtlán,2021,Junio,2,1,1,0,0,0,0
Tenamaxtlán,2021,Julio,0,0,0,0,0,0,0
Tenamaxtlán,2021,Agosto,2,1,1,0,0,0,0
Tenamaxtlán,2019,Enero,0,0,0,0,0,0,0
Tenamaxtlán,2019,Febrero,0,0,0,0,0,0,0
Tenamaxtlán,2019,Marzo,0,0,0,0,0,0,0
Tenamaxtlán,2019,Abril,0,0,0,0,0,0,0
Tenamaxtlán,2019,Mayo,1,1,1,0,0,0,0
Tenamaxtlán,2019,Junio,0,0,0,0,0,0,0
Tenamaxtlán,2019,Julio,0,0,0,0,0,0,0
Tenamaxtlán,2019,Agosto,0,0,0,0,0,0,0
Tenamaxtlán,2019,Septiembre,2,2,2,0,0,0,0
Tenamaxtlán,2019,Octubre,0,0,0,0,0,0,0
Tenamaxtlán,2019,Noviembre,1,1,1,0,0,0,0
Tenamaxtlán,2019,Diciembre,1,1,1,0,0,0,0
Tenamaxtlán,2020,Enero,3,0,0,0,0,0,0
Tenamaxtlán,2020,Febrero,0,0,0,0,0,0,0
Tenamaxtlán,2020,Marzo,0,0,0,0,0,0,0
Tenamaxtlán,2020,Abril,0,0,0,0,0,0,0
Tenamaxtlán,2020,Mayo,0,0,0,0,0,0,0
Tenamaxtlán,2020,Junio,0,0,0,0,0,0,0
Tenamaxtlán,2020,Julio,0,0,0,0,0,0,0
Tenamaxtlán,2020,Agosto,0,0,0,0,0,0,0
Tenamaxtlán,2020,Septiembre,0,0,0,0,0,0,0
Tenamaxtlán,2020,Octubre,0,0,0,0,0,0,0
Tenamaxtlán,2020,Noviembre,0,0,0,0,0,0,0
Tenamaxtlán,2020,Diciembre,0,0,0,0,0,0,0
Teocaltiche,2021,Enero,1,1,1,0,0,0,0
Teocaltiche,2021,Febrero,6,6,6,0,0,0,0
Teocaltiche,2021,Marzo,4,4,4,0,0,0,0
Teocaltiche,2021,Abril,2,0,0,0,0,0,0
Teocaltiche,2021,Mayo,3,2,2,0,0,0,0
Teocaltiche,2021,Junio,4,4,4,0,0,0,0
Teocaltiche,2021,Julio,3,3,3,0,0,0,0
Teocaltiche,2021,Agosto,4,4,4,0,0,0,0
Teocaltiche,2019,Enero,1,1,1,0,0,0,0
Teocaltiche,2019,Febrero,0,0,0,0,0,0,0
Teocaltiche,2019,Marzo,2,2,2,0,0,0,0
Teocaltiche,2019,Abril,1,1,1,0,0,0,0
Teocaltiche,2019,Mayo,3,3,3,0,0,0,0
Teocaltiche,2019,Junio,0,0,0,0,0,0,0
Teocaltiche,2019,Julio,2,2,2,0,0,0,0
Teocaltiche,2019,Agosto,1,1,1,0,0,0,0
Teocaltiche,2019,Septiembre,6,6,6,0,0,0,0
Teocaltiche,2019,Octubre,2,2,2,0,0,0,0
Teocaltiche,2019,Noviembre,1,1,1,0,0,0,0
Teocaltiche,2019,Diciembre,2,2,2,0,0,0,0
Teocaltiche,2020,Enero,0,0,0,0,0,0,0
Teocaltiche,2020,Febrero,2,2,2,0,0,0,0
Teocaltiche,2020,Marzo,3,3,3,0,0,0,0
Teocaltiche,2020,Abril,0,0,0,0,0,0,0
Teocaltiche,2020,Mayo,2,2,2,0,0,0,0
Teocaltiche,2020,Junio,1,1,1,0,0,0,0
Teocaltiche,2020,Julio,2,2,2,0,0,0,0
Teocaltiche,2020,Agosto,2,2,2,0,0,0,0
Teocaltiche,2020,Septiembre,1,1,1,0,0,0,0
Teocaltiche,2020,Octubre,0,0,0,0,0,0,0
Teocaltiche,2020,Noviembre,4,4,4,0,0,0,0
Teocaltiche,2020,Diciembre,2,2,2,0,0,0,0
Teocuitatlán de Corona,2021,Enero,1,1,1,0,0,0,0
Teocuitatlán de Corona,2021,Febrero,1,1,0,1,0,0,0
Teocuitatlán de Corona,2021,Marzo,0,0,0,0,0,0,0
Teocuitatlán de Corona,2021,Abril,1,1,1,0,0,0,0
Teocuitatlán de Corona,2021,Mayo,0,0,0,0,0,0,0
Teocuitatlán de Corona,2021,Junio,0,0,0,0,0,0,0
Teocuitatlán de Corona,2021,Julio,0,0,0,0,0,0,0
Teocuitatlán de Corona,2021,Agosto,0,1,1,0,0,0,0
Teocuitatlán de Corona,2019,Enero,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Febrero,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Marzo,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Abril,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Mayo,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Junio,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Julio,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Agosto,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Septiembre,1,1,1,0,0,0,0
Teocuitatlán de Corona,2019,Octubre,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Noviembre,0,0,0,0,0,0,0
Teocuitatlán de Corona,2019,Diciembre,1,1,1,0,0,0,0
Teocuitatlán de Corona,2020,Enero,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Febrero,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Marzo,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Abril,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Mayo,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Junio,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Julio,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Agosto,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Septiembre,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Octubre,0,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Noviembre,1,0,0,0,0,0,0
Teocuitatlán de Corona,2020,Diciembre,0,0,0,0,0,0,0
Tepatitlán de Morelos,2021,Enero,15,17,17,0,0,0,0
Tepatitlán de Morelos,2021,Febrero,11,11,11,0,0,0,0
Tepatitlán de Morelos,2021,Marzo,14,14,14,0,0,0,0
Tepatitlán de Morelos,2021,Abril,15,15,15,0,0,0,0
Tepatitlán de Morelos,2021,Mayo,14,0,0,0,0,0,0
Tepatitlán de Morelos,2021,Junio,19,15,15,0,0,0,0
Tepatitlán de Morelos,2021,Julio,7,6,6,0,0,0,0
Tepatitlán de Morelos,2021,Agosto,8,8,8,0,0,0,0
Tepatitlán de Morelos,2019,Enero,1,1,1,0,0,0,0
Tepatitlán de Morelos,2019,Febrero,2,2,2,0,0,0,0
Tepatitlán de Morelos,2019,Marzo,5,2,2,0,0,0,0
Tepatitlán de Morelos,2019,Abril,19,18,18,0,0,0,0
Tepatitlán de Morelos,2019,Mayo,22,15,15,0,0,0,0
Tepatitlán de Morelos,2019,Junio,13,5,5,0,0,0,0
Tepatitlán de Morelos,2019,Julio,15,8,8,0,0,0,0
Tepatitlán de Morelos,2019,Agosto,10,10,10,0,0,0,0
Tepatitlán de Morelos,2019,Septiembre,7,7,7,0,0,0,0
Tepatitlán de Morelos,2019,Octubre,18,8,8,0,0,0,0
Tepatitlán de Morelos,2019,Noviembre,9,4,4,0,0,0,0
Tepatitlán de Morelos,2019,Diciembre,12,8,8,0,0,0,0
Tepatitlán de Morelos,2020,Enero,11,1,1,0,0,0,0
Tepatitlán de Morelos,2020,Febrero,2,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Marzo,3,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Abril,1,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Mayo,4,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Junio,2,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Julio,2,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Agosto,3,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Septiembre,2,1,1,0,0,0,0
Tepatitlán de Morelos,2020,Octubre,9,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Noviembre,8,0,0,0,0,0,0
Tepatitlán de Morelos,2020,Diciembre,0,0,0,0,0,0,0
Tequila,2021,Enero,0,0,0,0,0,0,0
Tequila,2021,Febrero,0,0,0,0,0,0,0
Tequila,2021,Marzo,0,0,0,0,0,0,0
Tequila,2021,Abril,1,0,0,0,0,0,0
Tequila,2021,Mayo,1,0,0,0,0,0,0
Tequila,2021,Junio,0,0,0,0,0,0,0
Tequila,2021,Julio,1,0,0,0,0,0,0
Tequila,2021,Agosto,2,0,0,0,0,0,0
Tequila,2019,Enero,1,0,0,0,0,0,0
Tequila,2019,Febrero,0,0,0,0,0,0,0
Tequila,2019,Marzo,5,5,5,0,0,0,0
Tequila,2019,Abril,4,4,4,0,0,0,0
Tequila,2019,Mayo,8,8,8,0,0,0,0
Tequila,2019,Junio,0,0,0,0,0,0,0
Tequila,2019,Julio,0,0,0,0,0,0,0
Tequila,2019,Agosto,1,1,1,0,0,0,0
Tequila,2019,Septiembre,0,0,0,0,0,0,0
Tequila,2019,Octubre,0,0,0,0,0,0,0
Tequila,2019,Noviembre,0,0,0,0,0,0,0
Tequila,2019,Diciembre,0,0,0,0,0,0,0
Tequila,2020,Enero,0,0,0,0,0,0,0
Tequila,2020,Febrero,0,0,0,0,0,0,0
Tequila,2020,Marzo,1,0,0,0,0,0,0
Tequila,2020,Abril,0,0,0,0,0,0,0
Tequila,2020,Mayo,0,0,0,0,0,0,0
Tequila,2020,Junio,0,0,0,0,0,0,0
Tequila,2020,Julio,1,0,0,0,0,0,0
Tequila,2020,Agosto,0,0,0,0,0,0,0
Tequila,2020,Septiembre,1,0,0,0,0,0,0
Tequila,2020,Octubre,0,0,0,0,0,0,0
Tequila,2020,Noviembre,0,0,0,0,0,0,0
Tequila,2020,Diciembre,1,0,0,0,0,0,0
Teuchitlán,2021,Enero,0,0,0,0,0,0,0
Teuchitlán,2021,Febrero,0,0,0,0,0,0,0
Teuchitlán,2021,Marzo,0,0,0,0,0,0,0
Teuchitlán,2021,Abril,0,0,0,0,0,0,0
Teuchitlán,2021,Mayo,0,0,0,0,0,0,0
Teuchitlán,2021,Junio,1,2,2,0,0,0,0
Teuchitlán,2021,Julio,0,0,0,0,0,0,0
Teuchitlán,2021,Agosto,1,0,0,0,0,0,0
Teuchitlán,2019,Enero,0,0,0,0,0,0,0
Teuchitlán,2019,Febrero,0,0,0,0,0,0,0
Teuchitlán,2019,Marzo,0,0,0,0,0,0,0
Teuchitlán,2019,Abril,0,0,0,0,0,0,0
Teuchitlán,2019,Mayo,0,0,0,0,0,0,0
Teuchitlán,2019,Junio,0,0,0,0,0,0,0
Teuchitlán,2019,Julio,0,0,0,0,0,0,0
Teuchitlán,2019,Agosto,2,2,2,0,0,0,0
Teuchitlán,2019,Septiembre,0,0,0,0,0,0,0
Teuchitlán,2019,Octubre,0,0,0,0,0,0,0
Teuchitlán,2019,Noviembre,0,0,0,0,0,0,0
Teuchitlán,2019,Diciembre,2,1,1,0,0,0,0
Teuchitlán,2020,Enero,0,0,0,0,0,0,0
Teuchitlán,2020,Febrero,0,0,0,0,0,0,0
Teuchitlán,2020,Marzo,0,0,0,0,0,0,0
Teuchitlán,2020,Abril,0,0,0,0,0,0,0
Teuchitlán,2020,Mayo,0,0,0,0,0,0,0
Teuchitlán,2020,Junio,0,0,0,0,0,0,0
Teuchitlán,2020,Julio,1,0,0,0,0,0,0
Teuchitlán,2020,Agosto,0,0,0,0,0,0,0
Teuchitlán,2020,Septiembre,0,0,0,0,0,0,0
Teuchitlán,2020,Octubre,0,0,0,0,0,0,0
Teuchitlán,2020,Noviembre,0,0,0,0,0,0,0
Teuchitlán,2020,Diciembre,0,0,0,0,0,0,0
Tizapán el Alto,2021,Enero,3,3,3,0,0,0,0
Tizapán el Alto,2021,Febrero,2,2,0,2,0,0,0
Tizapán el Alto,2021,Marzo,3,3,3,0,0,0,0
Tizapán el Alto,2021,Abril,0,0,0,0,0,0,0
Tizapán el Alto,2021,Mayo,1,1,1,0,0,0,0
Tizapán el Alto,2021,Junio,1,0,0,0,0,0,0
Tizapán el Alto,2021,Julio,0,0,0,0,0,0,0
Tizapán el Alto,2021,Agosto,0,0,0,0,0,0,0
Tizapán el Alto,2019,Enero,0,0,0,0,0,0,0
Tizapán el Alto,2019,Febrero,2,2,2,0,0,0,0
Tizapán el Alto,2019,Marzo,2,2,2,0,0,0,0
Tizapán el Alto,2019,Abril,0,0,0,0,0,0,0
Tizapán el Alto,2019,Mayo,4,4,4,0,0,0,0
Tizapán el Alto,2019,Junio,2,2,2,0,0,0,0
Tizapán el Alto,2019,Julio,1,1,1,0,0,0,0
Tizapán el Alto,2019,Agosto,1,1,1,0,0,0,0
Tizapán el Alto,2019,Septiembre,0,0,0,0,0,0,0
Tizapán el Alto,2019,Octubre,2,2,1,1,0,0,0
Tizapán el Alto,2019,Noviembre,0,0,0,0,0,0,0
Tizapán el Alto,2019,Diciembre,0,0,0,0,0,0,0
Tizapán el Alto,2020,Enero,0,0,0,0,0,0,0
Tizapán el Alto,2020,Febrero,0,0,0,0,0,0,0
Tizapán el Alto,2020,Marzo,0,0,0,0,0,0,0
Tizapán el Alto,2020,Abril,0,0,0,0,0,0,0
Tizapán el Alto,2020,Mayo,1,0,0,0,0,0,0
Tizapán el Alto,2020,Junio,0,0,0,0,0,0,0
Tizapán el Alto,2020,Julio,0,0,0,0,0,0,0
Tizapán el Alto,2020,Agosto,1,0,0,0,0,0,0
Tizapán el Alto,2020,Septiembre,1,0,0,0,0,0,0
Tizapán el Alto,2020,Octubre,0,0,0,0,0,0,0
Tizapán el Alto,2020,Noviembre,0,0,0,0,0,0,0
Tizapán el Alto,2020,Diciembre,0,0,0,0,0,0,0
Tlajomulco de Zúñiga,2021,Enero,221,144,144,0,0,0,0
